Company,Website,Industry,Employees,Annual revenue,Total funding,Company phone,Company Address,Company country,Company founded date,Alter names,Managers,Addtional Contact Info,Company Social Urls,Category
The Brick Warehouse LP,https://www.thebrick.com/,,4603,,,(780) 930-6000,"16930 114 Ave NWEdmonton, AB T5M 3S2",,1/1/1971,"['The Brick Group', 'The Brick Outlet', 'The Brick Warehouse Corporation', 'The Brick', 'The Brick Mattress Store']",['Customer Relations'],"{'Fax Numbers': ['(780) 930-6117'], 'Phone Numbers': ['(800) 991-2020']}",{},"['Furniture Stores', 'New Carpet', 'Home Electronics', 'Home Accessories', 'Lamp Shades']"
The Brick Warehouse LP,https://www.thebrick.com/,,4603,,,(780) 930-6000,"16930 114 Ave NWEdmonton, AB T5M 3S2",,1/1/1971,"['The Brick Group', 'The Brick Outlet', 'The Brick Warehouse Corporation', 'The Brick', 'The Brick Mattress Store']",['Customer Relations'],"{'Fax Numbers': ['(780) 930-6117'], 'Phone Numbers': ['(800) 991-2020']}",{},"['Furniture Stores', 'New Carpet', 'Home Electronics', 'Home Accessories', 'Lamp Shades']"
The Brick Warehouse LP,https://www.thebrick.com/,,4603,,,(780) 930-6000,"16930 114 Ave NWEdmonton, AB T5M 3S2",,1/1/1971,"['The Brick Group', 'The Brick Outlet', 'The Brick Warehouse Corporation', 'The Brick', 'The Brick Mattress Store']",['Customer Relations'],"{'Fax Numbers': ['(780) 930-6117'], 'Phone Numbers': ['(800) 991-2020']}",{},"['Furniture Stores', 'New Carpet', 'Home Electronics', 'Home Accessories', 'Lamp Shades']"
The Brick Warehouse LP,https://www.thebrick.com/,,4603,,,(780) 930-6000,"16930 114 Ave NWEdmonton, AB T5M 3S2",,1/1/1971,"['The Brick Group', 'The Brick Outlet', 'The Brick Warehouse Corporation', 'The Brick', 'The Brick Mattress Store']",['Customer Relations'],"{'Fax Numbers': ['(780) 930-6117'], 'Phone Numbers': ['(800) 991-2020']}",{},"['Furniture Stores', 'New Carpet', 'Home Electronics', 'Home Accessories', 'Lamp Shades']"
Bond's Decor Ltd,http://www.bondsdecor.ca,,12,,,(613) 523-1534,"1242 Bank StreetOttawa, ON K1S 3Y3",,1/1/1927,[],"['Mr. Steve Bond, Owner']","{'Fax Numbers': ['(613) 523-1957', '(613) 523-2448'], 'Phone Numbers': ['(613) 270-8504', '(613) 523-2440']}",{},"['Paint', 'Furniture Stores', 'Hardware Sales', 'Rustic Furniture', 'Painting Supplies', 'Interior Designer Supplies']"
Alteriors Contemporary Furniture Inc.,http://www.alteriors.ca,Corporation,4,,,(613) 722-1661,"1158 Bank StOttawa, ON K1S 3X8",,12/8/1997,"['Alteriors', '1220887 Ontario Inc.']","['Ms. Monika Durczak, Owner']",{'Fax Numbers': ['(613) 722-0092']},{},"['Furniture Stores', 'Interior Designer', 'Commercial Interior Designers', 'Design', 'Residential Interior Design', 'Lighting Design']"
A Modern Space Ottawa,https://amodernspace.ca/,,1,,,(613) 295-4256,"1150 Bank StreetOttawa, ON K1S 3X6",,,[],[],{},{},['Furniture Stores']
New Morning Futons,,,1,,,(613) 295-4256,"1162 Bank StreetOttawa, ON K1S 3X8",,,[],[],{'Phone Numbers': ['(613) 730-0333']},{},['Furniture Stores']
Giant Tiger Stores Limited,https://www.gianttiger.com,Corporation,250,,,(613) 521-8222,"2480 Walkley RdOttawa, ON K1G 6A9",,1/1/1961,['GT Wholesale Limited'],"['Mr. Paul Wood, Executive Vice President', 'Colleen Armstrong, Marketing Specialist', 'Benoit Laliberte, Customer Service Manager']",{'Fax Numbers': ['(613) 260-6401']},{},"['Retail Stores', 'Online Retailer', 'Furniture Stores', 'Grocery Store', 'Beauty Supplies', 'Pet Supplies', 'Womens Clothing', 'Discount Stores', 'Department Stores', 'Mens Clothing', 'Toys', 'Kitchen Accessories', 'Baby Accessories', 'Store Front', 'Childrens & Infants Wear - Retail']"
EQ3,https://www.eq3.com/ca/en/,,1,,,(613) 562-9111,"60 Byward MarketOttawa, ON K1N 7A2",,,[],"['Hadia Shahzad, Assistant Manager']",{},{},"['Furniture Stores', 'Silverware']"
Relish Home,,Sole Proprietorship,2,,,(613) 562-1555,"17 Clarence StreetOttawa, ON K1N 5P4",,29/8/2005,[],"['Ms. Deborah Chaplin, Executive Assistant']",{},{},['Furniture Stores']
Randall's Home Improvement & Design Specialists,http://www.randalls.ca/,Corporation,8,,,(613) 233-8441,"555 Bank StreetOttawa, ON K1S 5L7",,1/1/1976,"[""Randall's Paints Limited""]","['Marc Pilon, President']",{},{},"['Paint', 'Furniture Stores', 'Hardwood Floor Contractors', 'Countertops', 'Epoxy Floor Coating', 'Interior Designer', 'Hardwood Floors', 'Floor Coverings', 'Deck Cleaning', 'Blinds', 'Upholsterer', 'Fence Staining', 'Garage Floor', 'Window Coverings', 'Deck Waterproofing', 'Upholstery Fabric', 'Window Covers', 'Countertop Fabrication', 'Drapery Installation Service', 'Vertical Blinds', 'Wallpaper', 'Drapery and Curtain Fabrics Retail', 'Commercial Interior Designers', 'Paint Removal', 'Painting Supplies', 'Venetian Blind Dealers', 'Upholstery Supplies', 'Interior Decorator', 'Registered Interior Designer', 'Drapery and Curtain Fixtures', 'Staining Contractors', 'Interior Designer Supplies', 'Drapery', 'Residential Interior Design', 'Professional Registered Interior Design']"
Structube,https://www.structube.com/en_ca/home,,650,,,(613) 233-8441,"3300 autoroute Chomeday (A-13)Laval, QC H7X 0G1",,2/1/1974,[],"['Eric Knafo, President']",{'Website Addresses': ['https://www.structube.com/']},"{'Facebook': 'https://www.facebook.com/structube', 'Instagram': 'https://www.instagram.com/structube/', 'Pinterest': 'https://www.pinterest.com/structube/', 'YouTube': 'https://www.youtube.com/user/structubevideos'}","['Furniture Stores', 'Incorporation']"
The Guest Room,,Sole Proprietorship,6,,,(613) 798-2552,"270 Catherine StreetOttawa, ON K1R 5T3",,9/5/2005,[],"['Jerry Lavoie, Owner']",{'Fax Numbers': ['(613) 798-5308']},{},"['Bed Sales', 'Furniture Stores', 'Bed Manufacturers', 'Wall Beds', 'Wall Bed Manufacturer']"
La Detente Lazyboy,,,1,,,(613) 246-7171,"25 chemin de la SavaneGatineau, QC J8T 8A4",,,[],[],{},{},['Furniture Stores']
Sleep Country Canada,http://sleepcountry.ca,Corporation,,,,(888) 753-3788,"7920 Airport RdBrampton, ON L6T 4N8",,1/1/1996,[],"['Ms. Penny Jerkovic, Director of Customer Care']","{'Fax Numbers': ['(905) 790-9379'], 'Website Addresses': ['http://www.sleepcountry.ca/']}",{},"['Mattress', 'Furniture Stores', 'Furniture Manufacturers', 'Bed Sales', 'Bed Manufacturers']"
Kiddytown Ltd.,http://www.kiddytown.ca,Corporation,26,,,(613) 733-7443,"2265 Gladwin CrescentOttawa, ON K1B 4K9",,1/8/1945,[],"['Rhea Hymes, President', 'Ms. Barbara Levinson, Vice President']",{'Phone Numbers': ['(613) 526-2833']},{},"['Childrens & Infants Wear - Retail', 'Furniture Stores']"
Structube,https://www.structube.com/en_ca/home,,650,,,(613) 733-7443,"3300 autoroute Chomeday (A-13)Laval, QC H7X 0G1",,2/1/1974,[],"['Eric Knafo, President']",{'Website Addresses': ['https://www.structube.com/']},"{'Facebook': 'https://www.facebook.com/structube', 'Instagram': 'https://www.instagram.com/structube/', 'Pinterest': 'https://www.pinterest.com/structube/', 'YouTube': 'https://www.youtube.com/user/structubevideos'}","['Furniture Stores', 'Incorporation']"
Structube,https://www.structube.com/en_ca/home,,650,,,(613) 733-7443,"3300 autoroute Chomeday (A-13)Laval, QC H7X 0G1",,2/1/1974,[],"['Eric Knafo, President']",{'Website Addresses': ['https://www.structube.com/']},"{'Facebook': 'https://www.facebook.com/structube', 'Instagram': 'https://www.instagram.com/structube/', 'Pinterest': 'https://www.pinterest.com/structube/', 'YouTube': 'https://www.youtube.com/user/structubevideos'}","['Furniture Stores', 'Incorporation']"
Milkaza Home Ottawa,,,1,,,(613) 695-2782,"250 City Centre AvenueOttawa, ON K1R 6K7",,,[],[],{},{},['Furniture Stores']
Lil Stoolhouse Home Furniture,https://stoolhouse.ca/,,2,,,(613) 224-7200,"107 Colonnade RoadNepean, ON K2E 7M3",,1/9/1992,"['Home Leisure Source', '1142536 Ontario Inc', 'L']","['Mr. Art Catteau, President']",{'Fax Numbers': ['(613) 224-6705']},{},"['Furniture Stores', 'Bed Sales', 'Stool', 'Chairs']"
Vice Versa Meubles et Tentations,,,1,,,(819) 595-0006,"100 rue MontcalmeGatineau, QC J8X 0C6",,,['Vice Versa Meubles & Accessoires'],['Mr. Stefan Cayer'],{},{},"['Furniture Stores', 'Interior Designer', 'Interior Finishing', 'Interior Designer Supplies']"
Vice Versa Meubles et Tentations,,,1,,,(819) 595-0006,"100 rue MontcalmeGatineau, QC J8X 0C6",,,['Vice Versa Meubles & Accessoires'],['Mr. Stefan Cayer'],{},{},"['Furniture Stores', 'Interior Designer', 'Interior Finishing', 'Interior Designer Supplies']"
Rodrigues Upholstery,,,1,,,(613) 225-0919,"46 Antares DriveNepean, ON K2E 7Z1",,,[],[],{},{},"['Furniture Stores', 'Upholsterer', 'Upholstery Fabric']"
Tufted Nailhead Furniture Warehouse,https://tuftednailheadfurniture.ca/,Corporation,5,,,(613) 447-0822,"46 Antares Drive Unit 5Nepean, ON K2E 7Z1",,1/6/2018,['Alpine Tradeshows Inc.'],"['Nadia Ghadban, Director']",{},{},"['Furniture Stores', 'Lamps', 'Home Décor']"
Giant Tiger Stores Limited,https://www.gianttiger.com,Corporation,250,,,(613) 521-8222,"2480 Walkley RdOttawa, ON K1G 6A9",,1/1/1961,['GT Wholesale Limited'],"['Mr. Paul Wood, Executive Vice President', 'Colleen Armstrong, Marketing Specialist', 'Benoit Laliberte, Customer Service Manager']",{'Fax Numbers': ['(613) 260-6401']},{},"['Retail Stores', 'Online Retailer', 'Furniture Stores', 'Grocery Store', 'Beauty Supplies', 'Pet Supplies', 'Womens Clothing', 'Discount Stores', 'Department Stores', 'Mens Clothing', 'Toys', 'Kitchen Accessories', 'Baby Accessories', 'Store Front', 'Childrens & Infants Wear - Retail']"
Furniture Habitat Ltd,,,2,,,(613) 521-8222,"1191 Wellington StreetOttawa, ON K1Y 2Z6",,1/1/1969,['Habitat Furniture'],"['Mr. Roger Beshare, President']",{},{},['Furniture Stores']
Blueprint Home,https://blueprinthome.com/,Corporation,12,,,(613) 761-1289,"1301 Wellington St WestOttawa, ON K1Y 3B1",,1/4/2001,['1259034 Ontario Inc.'],"['Ms. Deborah Chaplin, Executive Assistant']",{'Phone Numbers': ['(613) 761-1403']},{},"['Furniture Stores', 'Online Retailer', 'Online Shopping', 'Retail Stores', 'Office Furniture', 'Retail Light Fixtures', 'Storage', 'Carpet and Rugs', 'Shelves', 'Computer Furniture', 'Benches', 'Lamps', 'Stool', 'Chairs']"
Fall Family Furniture,https://fallfamilyfurniture.ca/,Corporation,2,,,(613) 719-7778,"1023 Merivale RoadOttawa, ON K1Z 6A6",,,[],['Oumar Fall'],{},{},"['Furniture Stores', 'Mattress', 'Bed Sales', 'Mattress Supplies', 'Table Suppliers']"
Sleep Country Canada,http://sleepcountry.ca,Corporation,,,,(888) 753-3788,"7920 Airport RdBrampton, ON L6T 4N8",,1/1/1996,[],"['Ms. Penny Jerkovic, Director of Customer Care']","{'Fax Numbers': ['(905) 790-9379'], 'Website Addresses': ['http://www.sleepcountry.ca/']}",{},"['Mattress', 'Furniture Stores', 'Furniture Manufacturers', 'Bed Sales', 'Bed Manufacturers']"
Sleep Country Canada,http://sleepcountry.ca,Corporation,,,,(888) 753-3788,"7920 Airport RdBrampton, ON L6T 4N8",,1/1/1996,[],"['Ms. Penny Jerkovic, Director of Customer Care']","{'Fax Numbers': ['(905) 790-9379'], 'Website Addresses': ['http://www.sleepcountry.ca/']}",{},"['Mattress', 'Furniture Stores', 'Furniture Manufacturers', 'Bed Sales', 'Bed Manufacturers']"
Orleans City Mattress Inc,http://www.sofaworld.ca,,17,,,(613) 837-5957,"1680 Vimont Court, Suite 100Orleans, ON K4A 3M3",,1/1/1987,['Sofa World'],"['Mr. Andre Desrochers, President', 'Ms. Diane Desrochers, Vice President', 'Mr. Marc-Antoine Guindon, General Manager']","{'Fax Numbers': ['(613) 837-9225', '(613) 723-9272'], 'Phone Numbers': ['(613) 723-7688', '(613) 564-1592']}",{},"['Bedding', 'Furniture Stores']"
Structube,https://www.structube.com/en_ca/home,,650,,,(613) 837-5957,"3300 autoroute Chomeday (A-13)Laval, QC H7X 0G1",,2/1/1974,[],"['Eric Knafo, President']",{'Website Addresses': ['https://www.structube.com/']},"{'Facebook': 'https://www.facebook.com/structube', 'Instagram': 'https://www.instagram.com/structube/', 'Pinterest': 'https://www.pinterest.com/structube/', 'YouTube': 'https://www.youtube.com/user/structubevideos'}","['Furniture Stores', 'Incorporation']"
The Upper Room Home Furnishing Inc,https://www.upperroomhome.ca,Corporation,50,,,(613) 721-5873,"545 West Hunt Club RoadNepean, ON K2G 5W5",,15/10/2003,"['6149944 Canada Inc.', 'The Upper Room Home Furnishing Inc.']","['Mr. Allan Nolan, CEO/Owner', 'Callum Nolan, Business Manager']",{'Fax Numbers': ['(613) 721-3860']},{},['Furniture Stores']
The Brick Warehouse LP,https://www.thebrick.com/,,4603,,,(780) 930-6000,"16930 114 Ave NWEdmonton, AB T5M 3S2",,1/1/1971,"['The Brick Group', 'The Brick Outlet', 'The Brick Warehouse Corporation', 'The Brick', 'The Brick Mattress Store']",['Customer Relations'],"{'Fax Numbers': ['(780) 930-6117'], 'Phone Numbers': ['(800) 991-2020']}",{},"['Furniture Stores', 'New Carpet', 'Home Electronics', 'Home Accessories', 'Lamp Shades']"
The Brick Warehouse LP,https://www.thebrick.com/,,4603,,,(780) 930-6000,"16930 114 Ave NWEdmonton, AB T5M 3S2",,1/1/1971,"['The Brick Group', 'The Brick Outlet', 'The Brick Warehouse Corporation', 'The Brick', 'The Brick Mattress Store']",['Customer Relations'],"{'Fax Numbers': ['(780) 930-6117'], 'Phone Numbers': ['(800) 991-2020']}",{},"['Furniture Stores', 'New Carpet', 'Home Electronics', 'Home Accessories', 'Lamp Shades']"
Sleep Country Canada,http://sleepcountry.ca,Corporation,,,,(888) 753-3788,"7920 Airport RdBrampton, ON L6T 4N8",,1/1/1996,[],"['Ms. Penny Jerkovic, Director of Customer Care']","{'Fax Numbers': ['(905) 790-9379'], 'Website Addresses': ['http://www.sleepcountry.ca/']}",{},"['Mattress', 'Furniture Stores', 'Furniture Manufacturers', 'Bed Sales', 'Bed Manufacturers']"
Giant Tiger Stores Limited,https://www.gianttiger.com,Corporation,250,,,(613) 521-8222,"2480 Walkley RdOttawa, ON K1G 6A9",,1/1/1961,['GT Wholesale Limited'],"['Mr. Paul Wood, Executive Vice President', 'Colleen Armstrong, Marketing Specialist', 'Benoit Laliberte, Customer Service Manager']",{'Fax Numbers': ['(613) 260-6401']},{},"['Retail Stores', 'Online Retailer', 'Furniture Stores', 'Grocery Store', 'Beauty Supplies', 'Pet Supplies', 'Womens Clothing', 'Discount Stores', 'Department Stores', 'Mens Clothing', 'Toys', 'Kitchen Accessories', 'Baby Accessories', 'Store Front', 'Childrens & Infants Wear - Retail']"
Polanco Home Furniture & Interior Decor Solutions,https://www.polancohomedecor.com,Corporation,8,,,(613) 761-8690,"177 Richmond RoadOttawa, ON K1Z 6W3",,1/6/1994,['Polanco Furniture Inc.'],"['Ms. Mandy Renfrew, Owner']",{'Fax Numbers': ['(613) 761-9042']},{'Facebook': 'https://www.facebook.com/PolancoHome/'},"['Furniture Stores', 'Interior Designer', 'Blinds', 'Home Staging', 'Home Design', 'Consultant', 'Lighting Consultant', 'Home Accessories', 'Home Furnishings', 'Interior Decorator', 'Custom Service', 'Interior Designer Supplies', 'Drapery', 'Home Décor']"
Rhubarb Home,,,1,,,(613) 724-2100,"279 Richmond RoadOttawa, ON K1Z 6X3",,,[],[],{'Fax Numbers': ['(613) 724-2104']},{},['Furniture Stores']
Anouk by Outpost Original,,,1,,,(819) 639-1754,"281A Richmond RoadOttawa, ON K1Z 6X3",,,[],[],{},{},"['Interior Designer', 'Furniture Stores']"
La-Z-Boy Furniture Galleries,http://www.la-z-boy.com,,1,,,(613) 228-0100,"290 West Hunt Club RoadNepean, ON K2E 0B7",,,[],['Conor Stairs'],{},{},['Furniture Stores']
The Sofa Bed Store,http://www.thesofabedstore.com,,1,,,(613) 680-7400,"300 Richmond RoadOttawa, ON K1Z 6X6",,,[],[],{},{},['Furniture Stores']
Hauser Company Store,http://www.hauserstores.com,,1,,,(613) 722-8795,"1723 Carling AvenueOttawa, ON K2A 1C8",,,[],[],{},{},['Furniture Stores']
Sleep Country Canada,http://sleepcountry.ca,Corporation,,,,(888) 753-3788,"7920 Airport RdBrampton, ON L6T 4N8",,1/1/1996,[],"['Ms. Penny Jerkovic, Director of Customer Care']","{'Fax Numbers': ['(905) 790-9379'], 'Website Addresses': ['http://www.sleepcountry.ca/']}",{},"['Mattress', 'Furniture Stores', 'Furniture Manufacturers', 'Bed Sales', 'Bed Manufacturers']"
Sleep Country Canada,http://sleepcountry.ca,Corporation,,,,(888) 753-3788,"7920 Airport RdBrampton, ON L6T 4N8",,1/1/1996,[],"['Ms. Penny Jerkovic, Director of Customer Care']","{'Fax Numbers': ['(905) 790-9379'], 'Website Addresses': ['http://www.sleepcountry.ca/']}",{},"['Mattress', 'Furniture Stores', 'Furniture Manufacturers', 'Bed Sales', 'Bed Manufacturers']"
Sleep Country Canada,http://sleepcountry.ca,Corporation,,,,(888) 753-3788,"7920 Airport RdBrampton, ON L6T 4N8",,1/1/1996,[],"['Ms. Penny Jerkovic, Director of Customer Care']","{'Fax Numbers': ['(905) 790-9379'], 'Website Addresses': ['http://www.sleepcountry.ca/']}",{},"['Mattress', 'Furniture Stores', 'Furniture Manufacturers', 'Bed Sales', 'Bed Manufacturers']"
Sleep Country Canada,http://sleepcountry.ca,Corporation,,,,(888) 753-3788,"7920 Airport RdBrampton, ON L6T 4N8",,1/1/1996,[],"['Ms. Penny Jerkovic, Director of Customer Care']","{'Fax Numbers': ['(905) 790-9379'], 'Website Addresses': ['http://www.sleepcountry.ca/']}",{},"['Mattress', 'Furniture Stores', 'Furniture Manufacturers', 'Bed Sales', 'Bed Manufacturers']"
Kemptville Interiors,https://www.kemptvilleinteriors.ca/,,40,,,(613) 258-9333,"2540 County Rd 43Kemptville, ON K0G 1J0",,,['Kemptville Home Furniture'],['Margaret Oliver'],{},"{'Facebook': 'https://www.facebook.com/KemptvilleInteriors/', 'Pinterest': 'https://www.pinterest.ca/KBCRona/'}","['Furniture Stores', 'Bathroom Design', 'Floor Installation', 'Hardwood Floors', 'Kitchen Design', 'Building Materials', 'Mattress', 'Contractors Equipment Rental', 'Appliances', 'Hardware and Tools', 'Lumber Carrier']"
Kemptville Interiors,https://www.kemptvilleinteriors.ca/,,40,,,(613) 258-9333,"2540 County Rd 43Kemptville, ON K0G 1J0",,,['Kemptville Home Furniture'],['Margaret Oliver'],{},"{'Facebook': 'https://www.facebook.com/KemptvilleInteriors/', 'Pinterest': 'https://www.pinterest.ca/KBCRona/'}","['Furniture Stores', 'Bathroom Design', 'Floor Installation', 'Hardwood Floors', 'Kitchen Design', 'Building Materials', 'Mattress', 'Contractors Equipment Rental', 'Appliances', 'Hardware and Tools', 'Lumber Carrier']"
Mobilia Ltd,http://www.mobilia.ca,,1,,,(613) 727-9090,"1872 Merivale RoadNepean, ON K2C 1E6",,1/1/1982,[],"['Mr. Barry Miller, Company Contact']",{'Fax Numbers': ['(613) 727-1718']},{},['Furniture Stores']
Structube,https://www.structube.com/en_ca/home,,650,,,(613) 727-9090,"3300 autoroute Chomeday (A-13)Laval, QC H7X 0G1",,2/1/1974,[],"['Eric Knafo, President']",{'Website Addresses': ['https://www.structube.com/']},"{'Facebook': 'https://www.facebook.com/structube', 'Instagram': 'https://www.instagram.com/structube/', 'Pinterest': 'https://www.pinterest.com/structube/', 'YouTube': 'https://www.youtube.com/user/structubevideos'}","['Furniture Stores', 'Incorporation']"
Home Societe,https://homesociete.ca/,,,,,(613) 727-9090,"2685 rue IrisOttawa, ON K2C 3S4",,,[],['General Manager'],{},{},['Furniture Stores']
Giant Tiger Stores Limited,https://www.gianttiger.com,Corporation,250,,,(613) 521-8222,"2480 Walkley RdOttawa, ON K1G 6A9",,1/1/1961,['GT Wholesale Limited'],"['Mr. Paul Wood, Executive Vice President', 'Colleen Armstrong, Marketing Specialist', 'Benoit Laliberte, Customer Service Manager']",{'Fax Numbers': ['(613) 260-6401']},{},"['Retail Stores', 'Online Retailer', 'Furniture Stores', 'Grocery Store', 'Beauty Supplies', 'Pet Supplies', 'Womens Clothing', 'Discount Stores', 'Department Stores', 'Mens Clothing', 'Toys', 'Kitchen Accessories', 'Baby Accessories', 'Store Front', 'Childrens & Infants Wear - Retail']"
W L Peters Appliance & Furniture Electronics Superstore,,,7,,,(613) 925-2257,"131 King Street, West, P.O. Box 880Prescott, ON K0E 1T0",,23/9/1974,['W. L. Peters Applicances Company Ltd'],"['Randy Peters, President']",{},{},"['Appliances', 'Major Appliance Services', 'Furniture Stores', 'Appliance Repair', 'Furniture Repair', 'Appliance Installation', 'Major Appliance Dealers', 'Major Appliance Parts', 'Outdoor Furniture', 'Electronic Equipment Dealers', 'Office Furniture', 'Office Furniture Installation', 'Rustic Furniture', 'TV and Radio Dealers', 'Home Electronics', 'Furniture Assembly Service', ""Childrens' Furniture"", 'Household Appliances', 'Computer Furniture', 'TV Installation', 'Gas Appliance Repair']"
