Company,Website,Industry,Employees,Annual revenue,Total funding,Company phone,Company Address,Company country,Company founded date,Alter names,Managers,Addtional Contact Info,Company Social Urls,Category
Copper Branch,https://eatcopperbranch.com/,,,,,(450) 435-2426,"360 Rue SicardSaint-Thérèse, QC J7E 3X4",,,[],['General Manager'],{'Website Addresses': ['https://eatcopperbranch.com/locations/']},"{'Facebook': 'https://www.facebook.com/CopperBranch/', 'LinkedIn': 'https://www.linkedin.com/company/copper-branch/?originalSubdomain=ca', 'Instagram': 'https://www.instagram.com/copperbranch/'}",['Restaurants']
Services Commercial Intégral Plus Inc.,https://www.sciplus.ca,Corporation,15,,,(450) 201-1513,"149 Boulevard St-Jean-BaptisteMercier, QC J6R 2C1",,28/8/2018,['SCI Plus Inc.'],"['Daniel Posada', 'Vanessa MacLean']",{},{'Facebook': 'https://www.facebook.com/entretienSCIplus/'},"['House Cleaning', 'Cleaning Services', 'Air Duct Cleaning', 'Window Cleaning', 'Duct Cleaning', 'Commercial Cleaning Services', 'Post Construction Cleaning']"
Services Commercial Intégral Plus Inc.,https://www.sciplus.ca,Corporation,15,,,(450) 201-1513,"149 Boulevard St-Jean-BaptisteMercier, QC J6R 2C1",,28/8/2018,['SCI Plus Inc.'],"['Daniel Posada', 'Vanessa MacLean']",{},{'Facebook': 'https://www.facebook.com/entretienSCIplus/'},"['House Cleaning', 'Cleaning Services', 'Air Duct Cleaning', 'Window Cleaning', 'Duct Cleaning', 'Commercial Cleaning Services', 'Post Construction Cleaning']"
Archibald microbrasserie Blainville,http://archibaldmicrobrasserie.ca/,,,,,(450) 201-1513,"1345, boulevard Michèle-BohecBlainville, QC J7C 0M4",,,[],['General Manager'],{},{'Facebook': 'https://www.facebook.com/archibaldmicrobrasserieblainville/'},"['Brew Pub', 'Restaurants']"
Pizza Salvatoré Beloeil,https://pizzasalvatore.com/,,,,,(450) 201-1513,"312 Boulevard Sir Wilfrid LaurierBeloeil, QC J3G 4G7",,,[],['General Manager'],{},{'Facebook': 'https://www.facebook.com/PizzaSalvatoreCanada/'},['Restaurants']
Giorgio Ristorante,https://giorgio.ca/,,,,,(450) 201-1513,"950 Montée des PionniersTerrebonne, QC J6V 1S8",,,[],['General Manager'],{},{},"['Foods', 'Restaurants']"
Tandem Restaurant,https://restauranttandem.com/,,,,,(514) 277-3339,"618 ROUTE MARIE VICTORINVerchères, QC J0L 2R0",,,[],['General Manager'],{},{},['Restaurants']
Souvlaki Bar (St-Jean-Sur-Richelieu),https://souvlakibar.ca/,,,,,(514) 277-3339,"1246 Rue DouglasSaint-Jean-sur-Richelieu, QC J2W 1C7",,,[],['General Manager'],{},{},"['Foods', 'Restaurants']"
Pizza Salvatoré Saint-Jean-Sur-Richelieu,https://pizzasalvatore.com/,,,,,(514) 277-3339,"1000 Boul du séminaire nordSaint-Jean-Sur-Richelieu, QC J3A 1E5",,,[],['General Manager'],{},{'Facebook': 'https://www.facebook.com/PizzaSalvatoreCanada/'},"['Restaurants', 'Pizza']"
PFK,,,,,,(450) 455-4527,"91 Bd HarwoodVaudreuil-Dorion, QC J7V 1X7",,,[],['General Manager'],{},{},['Restaurants']
Souvlaki Bar (Vaudreuil),https://souvlakibar.ca/,,,,,(450) 455-4527,"41 Boulevard de la Cité-des-JeunesVaudreuil-Dorion, QC J7V 0N3",,,[],['General Manager'],{},{},"['Foods', 'Restaurants']"
Entretien A-N multi services,,Sole Proprietorship,5,,,(514) 969-9567,"5-1801 rue ChicoineVaudreuil, QC J7V 8P2",,29/4/1994,[],"['Mr. Antonio Noviello, President']",{},{},['Cleaning Services']
Lavoute Nightclubs Inc.,https://lavoutemontreal.com/en/home/,Corporation,250,,,(514) 820-1982,"360 rue St JacquesMontreal, QC H2Y 1P5",,13/4/2021,['La Voute Nightclubs Inc.'],"['James Campbell, President']",{},{},"['Night Club', 'Adult Entertainment', 'Restaurants', 'Entertainment', 'Brew Pub', 'Pub Food']"
Shaker St-Jérôme,https://www.shakercuisineetmixologie.com/,,,,,(514) 820-1982,"337 rue Saint-GeorgesSaint-Jérome, QC J7Z 5A2",,,[],['General Manager'],{},"{'Facebook': 'https://fr-ca.facebook.com/shakerstefoy/', 'Snapchat': 'https://www.snapchat.com/add/shaker_scm', 'YouTube': 'https://www.youtube.com/channel/UCruYxQHXdS8IVBYm2W2GNdg'}",['Restaurants']
Poulet Rouge Saint-Jérôme,https://poulet-rouge.ca/,,,,,(514) 820-1982,"900 Bd GrignonSaint-Jérôme, QC J7Y 3S7",,,[],['General Manager'],{},"{'Facebook': 'https://www.facebook.com/pouletrougefranchise', 'Instagram': 'https://www.instagram.com/poulet.rouge/'}",['Restaurants']
Valentine,https://www.valentine.ca/fr/succursales?utm_source=G&utm_medium=LPM&utm_campaign=MTY,,,,,(514) 820-1982,"1068 3e AveQuébec City, QC G1L 2X4",,,[],['General Manager'],{},"{'Facebook': 'https://www.facebook.com/valentineqc/', 'Instagram': 'https://www.instagram.com/restaurants.valentine/'}",['Restaurants']
Souvlaki Bar (Saint-Hyacinthe),https://souvlakibar.ca/,,,,,(514) 820-1982,"1105 Boul. Daniel-JohnsonSaint-Hyacinthe, QC J2S 7K7",,,[],['General Manager'],{},{},"['Foods', 'Restaurants']"
Pizza Salvatoré St-Hyacinthe,https://pizzasalvatore.com/,,,,,(514) 820-1982,"1250 Boulevard ChoquetteSt-Hyacinthe, QC J2S 8R6",,,[],['General Manager'],{},{'Facebook': 'https://www.facebook.com/PizzaSalvatoreCanada/'},"['Pizza', 'Restaurants']"
Shaker St-Hyacinthe,https://www.shakercuisineetmixologie.com/,,,,,(514) 820-1982,"3200, av. CussonSaint-Hyacinthe, QC J2S 8N9",,,[],['General Manager'],{},"{'Facebook': 'https://fr-ca.facebook.com/shakerstefoy/', 'Snapchat': 'https://www.snapchat.com/add/shaker_scm', 'YouTube': 'https://www.youtube.com/channel/UCruYxQHXdS8IVBYm2W2GNdg'}",['Restaurants']
Pizza Salvatoré Valleyfield,https://pizzasalvatore.com/,,,,,(514) 820-1982,"1975 monseigneur langloisSalaberry-de-Valleyfield, QC J6S 5P8",,,[],['General Manager'],{},{'Facebook': 'https://www.facebook.com/PizzaSalvatoreCanada/'},"['Restaurants', 'Pizza']"
UrbanMop Inc.,https://urbanmop.ca,Corporation,2,,,(613) 691-9880,"Orleans, ON K4A 5G6",,31/1/2020,[],"['Derek Chiu, President']",{},{},['Cleaning Services']
Poulet Rouge Galeries Joliette,https://poulet-rouge.ca/,,,,,(613) 691-9880,"1075 Boulevard FirestoneJoliette, QC J6E 6X6",,,[],['General Manager'],{},"{'Facebook': 'https://www.facebook.com/pouletrougefranchise', 'Instagram': 'https://www.instagram.com/poulet.rouge/'}",['Restaurants']
Souvlaki Bar (Saint-Sauveur),https://souvlakibar.ca/,,,,,(613) 691-9880,"105 Ave GuindonSaint-Sauveur, QC J0R 1R6",,,[],['General Manager'],{},{},"['Foods', 'Restaurants']"
La Folie Resto Bar,https://www.lafolieresto.ca,,1,,,(450) 744-1235,"235 Rue PrincipaleSaint-Sauveur, QC J0R 1R0",,,[],[],{},{},['Restaurants']
Pizza Salvatoré Granby,https://pizzasalvatore.com/,,,,,(450) 744-1235,"880 A rue PrincipaleGranby, QC J2G 2Z3",,,[],['General Manager'],{},{'Facebook': 'https://www.facebook.com/PizzaSalvatoreCanada/'},"['Restaurants', 'Pizza']"
Dairy Queen Brazier,http://www.dairyqueen.com,,1,,,(613) 632-8133,"76 Main Street, WestHawkesbury, ON K6A 2H2",,,[],[],{},{},['Restaurants']
Herb's Travel Plaza,http://www.herbstravelplaza.ca,,1,,,(613) 525-2120,"21160 Service RoadVankleek Hill, ON K0B 1R0",,,[],[],"{'Fax Numbers': ['(613) 525-1535'], 'Phone Numbers': ['(800) 593-4372']}",{},"['Truck Stop', 'Restaurants', 'Gas Station', 'Convenience Store', 'Diesel Fuel']"
Freskos Restaurant,,,1,,,(613) 675-1213,"1002 County RoadL'Orignal, ON K0B 1K0",,,[],['Khan'],{},{},['Restaurants']
Pizza Salvatoré Drummondville,https://pizzasalvatore.com/,,,,,(613) 675-1213,"1120 Boulevard St-JosephDeummondville, QC J2C 2C9",,,[],['General Manager'],{},{'Facebook': 'https://www.facebook.com/PizzaSalvatoreCanada/'},['Restaurants']
Peachy Clean,https://www.facebook.com/cleaningpeachy.15/,,2,,,(613) 857-0920,"920 concession road 7St Bernardin, ON K0B 1N0",,,[],['General Manager'],{},{},"['Cleaning Services', 'House Cleaning', 'Window Cleaning', 'Commercial Cleaning Services', 'Tile and Grout Cleaning', 'Carpet Cleaning', 'Janitor Service', 'RV Cleaning Service', 'Furniture Cleaning', 'Wall Cleaning', 'Marble Cleaning', 'Mirror Cleaning', 'Lamp Shade Cleaning']"
Pro Washers & Property Maintenance,https://prowashers.godaddysites.com/,Corporation,1,,,(819) 329-4326,"Fournier, ON K0B 1G0",,24/11/2019,[],"['Sharif Khatib, President']",{},{'Facebook': 'https://www.facebook.com/profile.php?id=100089532528844'},"['Pressure Washer', 'Tree Service', 'Cleaning Services', 'Window Cleaning', 'Tree Removal', 'Deck Cleaning', 'Exterior Building Cleaning', 'Bin Cleaning', 'Asphalt Repair']"
Sub Bay,,,1,,,(613) 936-8866,"1003 Montreal RoadCornwall, ON K6H 4Z3",,,[],[],{},{},['Restaurants']
Herb's Towing,http://www.herbstowing.ca,Corporation,80,,,(613) 933-1313,"1701 McConnell AvenueCornwall, ON K6H 0B9",,,[],"['Mr. Andrew Vink, President', 'Jennifer Vink, Office Manager']",{'Phone Numbers': ['(888) 320-4911']},{},"['Towing Company', 'Restaurants', 'Gas Station', 'Convenience Store', 'Heavy Equipment Towing', 'Marine Towing']"
Roma's Restaurant,,Sole Proprietorship,5,,,(613) 933-5545,"200 McConnell aveCornwall, ON K6H 4L3",,,[],['Dimitrios Roussakis'],{},{},['Restaurants']
Freddy's Restaurant & Lounge,,,1,,,(613) 933-5545,"348 Montreal RoadCornwall, ON K6H 1B6",,,[],[],{},{},['Restaurants']
Molly Maid,,,10,,,(613) 703-2324,"101-3485 Rebecca St.,Oakville,, ON L6L 0H4",,,[],['General Manager'],{},{},['Cleaning Services']
Clean Home Professionals,https://www.cleanhomeprofessionals.com/,Corporation,25,,,(613) 361-9395,"640 Grantley DriveCornwall, ON K6K 1P2",,26/6/2017,['1000062852 Ontario Inc.'],"['Murielle Gregoire, Owner/Operator']",{},{'Facebook': 'https://www.facebook.com/cleanhomeprofessionals/'},"['Cleaning Services', 'House Cleaning', 'Commercial Cleaning Services', 'Janitor Service', 'Post Construction Cleaning']"
Magino's Mediterranean Ristorante,,,1,,,(613) 936-0322,"800 Cumberland StreetCornwall, ON K6J 4J7",,,[],[],{},{},['Restaurants']
Molly Maid,,,10,,,(613) 703-2324,"101-3485 Rebecca St.,Oakville,, ON L6L 0H4",,,[],['General Manager'],{},{},['Cleaning Services']
Motel de Champlain & Restaurant,,,1,,,(613) 673-5220,"200 Highway 17Plantagenet, ON K0B 1L0",,,['Hotel de Champlain'],['Alain Normand'],{'Fax Numbers': ['(613) 673-2683']},{},['Motel']
Shar's Private Cleaning Services,,Sole Proprietorship,1,,,(613) 363-9399,"2155 Tallgate Road West Unit 7Cornwall, ON K6J 5W4",,1/9/1999,[],"['Ms. Sharon Fortier, Owner']",{},{},"['House Cleaning', 'Cleaning Services', 'Window Cleaning', 'Carpet Cleaning', 'Wall Cleaning', 'Office Services', 'Window Shade Cleaning']"
Bistro Kóz,https://bistrokoz.ca/,,,,,(819) 843-6714,"1150, rue Principale OuestMagog, QC J1X 2B8",,,[],"['Ms. Corinne Dussault, Marketing Advisor']",{},{},"['Restaurants', 'Bistro']"
Archibald microbrasserie Trois-Rivières,http://www.archibaldmicrobrasserie.ca/,,,,,(819) 843-6714,"3965, rue BellefeulleTros-Rivières, QC G9A 6K8",,,[],['General Manager'],{},{'Facebook': 'https://www.facebook.com/ArchibaldTroisRivieres/'},"['Brew Pub', 'Restaurants']"
Shaker Trois-Rivières,https://www.shakercuisineetmixologie.com/,,,,,(819) 843-6714,"4225, boul. des ForgesTrois-Rivières, QC G8Y 1W2",,,[],['General Manager'],{},"{'Facebook': 'https://fr-ca.facebook.com/shakerstefoy/', 'Snapchat': 'https://www.snapchat.com/add/shaker_scm', 'YouTube': 'https://www.youtube.com/channel/UCruYxQHXdS8IVBYm2W2GNdg'}",['Restaurants']
Pizza Salvatoré Trois-Rivières,https://pizzasalvatore.com/,,,,,(819) 843-6714,"5248 Boulevard des ForgesTrois-Rivières, QC G8Y 1X4",,,[],['General Manager'],{},{'Facebook': 'https://www.facebook.com/PizzaSalvatoreCanada/'},"['Restaurants', 'Pizza']"
Pizza Salvatoré Cap-de-la-Madeleine,https://pizzasalvatore.com/,,,,,(819) 843-6714,"470 Rue VachonTrois-Rivières, QC G8T 8Y2",,,[],['General Manager'],{},{'Facebook': 'https://www.facebook.com/PizzaSalvatoreCanada/'},"['Restaurants', 'Pizza']"
Veriterre,https://www.veriterre.ca/,Corporation,2,,,(613) 305-8555,"30 montée de Saint-AndréThurso, QC J0X 3B0",,24/11/2022,['Veriterre Cleaning GP'],"['Mathieu Tremblay, Partner']",{},{'Facebook': 'https://www.facebook.com/profile.php?id=100087907884821'},"['Cleaning Services', 'House Cleaning', 'Window Cleaning', 'Carpet Cleaning', 'Maid Service', 'Cleaning Supplies', 'RV Cleaning Service', 'Furniture Cleaning', 'Wall Cleaning', 'Steam Cleaning', 'Cleaning Compounds']"
All Clean,https://www.facebook.com/All-Clean-103682041530923/,,1,,,(613) 219-3558,"-Ingleside, ON K0C 1M0",,19/8/2020,[],"['Rob Ladoucer, Owner']",{},{},['Cleaning Services']
Ripplecove Hotel,http://ripplecove.com,,1,,,(819) 838-4296,"700 RipplecoveAyers Cliff, QC J0B 1C0",,,[],['General Manager'],{},{},"['Hotels', 'Restaurants', 'Spa']"
Shaker Sherbrooke,https://www.shakercuisineetmixologie.com/,,,,,(819) 838-4296,"3050, boul. de PortlandSherbrooke, QC J1L 1K1",,,[],['General Manager'],{},"{'Facebook': 'https://fr-ca.facebook.com/shakerstefoy/', 'Snapchat': 'https://www.snapchat.com/add/shaker_scm', 'YouTube': 'https://www.youtube.com/channel/UCruYxQHXdS8IVBYm2W2GNdg'}",['Restaurants']
Friendly Restaurant,,,3,,,(613) 446-2867,"1781 Laurier StreetRockland, ON K4K 1K7",,1/1/2000,[],"['Eli Saikaley, Partner', 'Mr. John Saikaley, Partner']",{'Fax Numbers': ['(613) 446-5346']},{},['Restaurants']
K&M House Cleaning Service,http://fc9996.wixsite.com/mysite/contact,Sole Proprietorship,1,,,(613) 299-4456,"930 Donald Street, Box 177Hammond, ON K0A 2A0",,28/10/2007,[],"['Kimberly Franklin, Owner']",{'Phone Numbers': ['(613) 487-3533']},{},['Cleaning Services']
Major Enterprise,https://www.facebook.com/people/Major-Enterprise/100063765001741/,,2,,,(613) 913-3366,"1531 Lacasse RoadClarence Creek, ON K0A 1N0",,1/3/2016,[],"['Danny Major, Owner']",{},{},"['Towing Company', 'Auto Body Repair and Painting', 'Cleaning Services', 'Pressure Washing', 'Window Cleaning', 'Windshield Repair', 'Pressure Washer', 'Exterior Building Cleaning', 'Windshield Replacement', 'Windshield Wipers']"
Pizza Salvatoré Shawinigan,https://pizzasalvatore.com/,,,,,(613) 913-3366,"1413 Avenue St-MarcShawinigan, QC G9N 2H5",,,[],['General Manager'],{},{'Facebook': 'https://www.facebook.com/PizzaSalvatoreCanada/'},"['Restaurants', 'Pizza']"
Deep Clean Auto Spa,https://www.facebook.com/AutospaDeepclean,Sole Proprietorship,,,,(613) 619-0246,"2770 Chamberland StreetRockland, ON K4K 1M6",,,[],[],{},{},"['Auto Detailing', 'Cleaning Services']"
Marissa Cleans,https://marissa-cleans.ueniweb.com/,,,,,(343) 542-9580,"407 Yves StreetRockland, ON K4K 0A8",,,[],['Marissa Leeson'],{},{},['Cleaning Services']
Golden Nest Cleaning,,,9,,,(450) 917-3941,"1098 Charette StreetRockland, ON K4K 1G3",,1/11/2014,[],['Stephany Valcourt'],{'Phone Numbers': ['(613) 590-9154']},{},"['Cleaning Services', 'Post Construction Cleaning']"
The Carpet Kleaner,http://carpetkleaner.com,Corporation,4,,,(613) 722-1112,"P.O. Box 468Rockland, ON K4K 1K5",,1/1/1966,['Carpet Kleaner (The)'],"['Mr. Kevin Scharf, Owner']",{},{},"['Carpet and Rug Cleaners', 'Cleaning Services', 'Tile and Grout Cleaning', 'Carpet Cleaning', 'Upholstery Cleaning', 'Floor Cleaning', 'Rug Cleaning']"
Crystal Clear Window Cleaning,http://www.windowcleaningorleans.com/,,1,,,(613) 617-3834,"3354 Cercle DescoteRockland, ON K4K 1A7",,,[],['Yannick -'],{},{},"['Window Cleaning', 'Cleaning Services', 'Siding Cleaning']"
Splendid Cleaning Inc.,https://splendidcleaning.ca/,Corporation,8,,,(613) 699-3014,"Rockland, ON K4K 1J2",,19/12/2017,[],"['Roch Grzela, President']",{},{'Facebook': 'https://www.facebook.com/GetSplendidCleaning'},"['Cleaning Services', 'House Cleaning', 'Window Cleaning', 'Commercial Cleaning Services', 'Carpet Cleaning', 'Janitor Service', 'Post Construction Cleaning', 'Blind Cleaning', 'Upholstery Cleaning', 'Floor Cleaning', 'Wall Cleaning']"
Deep Clean Auto Spa,https://www.facebook.com/AutospaDeepclean,Sole Proprietorship,,,,(613) 619-0246,"2770 Chamberland StreetRockland, ON K4K 1M6",,,[],[],{},{},"['Auto Detailing', 'Cleaning Services']"
Domestic Bliss,http://www.domesticblisscleaning.ca/,,1,,,(613) 799-7725,"1133 Hemlock StreetRockland, ON K4K 1K9",,,[],"['Ray ., Co-Owner']",{},{},"['House Cleaning', 'Cleaning Services', 'Maid Service']"
Tim Hortons,,,,,,(613) 443-0931,"771 Notre Dame StEmbrun, ON K0A 1W1",,,[],['General Manager'],{},{},['Restaurants']
SSC Maintenance Services Inc.,http://sscclean.ca/,Corporation,45,,,(613) 443-7781,"851 Unit C Notre Dame St.Embrun, ON K0A 1W1",,1/5/2003,[],"['Ms. Carolyn Desjardins, President', 'Mike Desjardins, Director']",{},{},"['Cleaning Services', 'House Cleaning', 'Carpet and Rug Cleaners', 'Commercial Cleaning Services', 'Janitor Service', 'Post Construction Cleaning', 'Disaster Cleanup', 'Biohazard Cleanup', 'Disinfecting Services']"
Amanda's Squeaky Cleaning Service,https://www.facebook.com/amandasqueakyclean/,,1,,,(613) 223-8795,"County Road 9Chesterville, ON K0C 1H0",,,[],['Ms. Amanda Bradley'],{},{},['Cleaning Services']
Papa Gus Jr,https://papagusjr.com/,,,,,(613) 448-1444,"25 Main St NChesterville, ON K0C 1H0",,,[],['General Manager'],{},{},['Fast Food Restaurants']
Pizza Salvatoré Victoriaville,https://pizzasalvatore.com/,,,,,(613) 448-1444,"152 boulevard des Bois-Francs SudVictoriaville, QC G6P 4S3",,,[],['General Manager'],{},{'Facebook': 'https://www.facebook.com/PizzaSalvatoreCanada/'},"['Restaurants', 'Pizza']"
Shaker Victoriaville,https://www.shakercuisineetmixologie.com/,,,,,(613) 448-1444,"485, boul. Jutras EVictoriaville, QC G6P 7H4",,,[],['General Manager'],{},"{'Facebook': 'https://fr-ca.facebook.com/shakerstefoy/', 'Snapchat': 'https://www.snapchat.com/add/shaker_scm', 'YouTube': 'https://www.youtube.com/channel/UCruYxQHXdS8IVBYm2W2GNdg'}",['Restaurants']
The Property Turnover Crew,https://www.facebook.com/profile.php?id=100093300092455,Corporation,,,,(613) 706-6776,"-Cumberland, ON K4C 1B5",,1/5/2023,[],['General Manager'],{},{},['Cleaning Services']
Castello's Restaurand & Bar,http://www.castellopizza.ca/,,1,,,(613) 835-3835,"1223 Colonial RoadNavan, ON K4B 1N2",,,[],[],{},{},['Restaurants']
Orleans Quality Cleaning Limited,https://www.orleansqualitycleaning.com,Corporation,15,,,(613) 276-0886,"253 Trailside CircleOrleans, ON K4A 5B1",,12/1/2007,[],"['Mr. Andrew Bascoe, President']",{'Fax Numbers': ['(613) 845-9883']},{},"['Cleaning Services', 'Window Cleaning', 'Commercial Cleaning Services', 'Tile and Grout Cleaning', 'Janitor Service', 'Post Construction Cleaning', 'Cleaning Supplies', 'Ceiling Cleaning', 'Disinfecting Services']"
Quality Clean,,Sole Proprietorship,1,,,(613) 890-8169,"4307 Locke LaneWilliamsburg, ON K0C 2H0",,5/11/2015,[],"['Mr. Alex Pinard, Manager']",{},{},['Cleaning Services']
Mambo Cleaning Services,http://www.mambocleaning.ca,Sole Proprietorship,10,,,(613) 229-7919,"Metcalfe, ON K0A 2P0",,21/10/2015,[],"['Amanda Vonhone, Sole Proprietor']",{},{},"['Cleaning Services', 'House Cleaning', 'Carpet and Rug Cleaners', 'Window Cleaning', 'Commercial Cleaning Services', 'Janitor Service', 'Post Construction Cleaning', 'Blind Cleaning', 'Maid Service', 'Estate Cleaning Services', 'Wall Cleaning']"
J & R Cleaning,http://www.jandrcleaning.ca/,Sole Proprietorship,3,,,(613) 590-9365,"Address on fileOrleans, ON K4A 0W1",,21/8/2012,[],"['Josee Ouellette, Owner']",{},{},['Cleaning Services']
Fresh Clean Air Duct Cleaning Services,https://www.freshcleanairduct.ca/,Sole Proprietorship,1,,,(613) 371-4687,"4311 Navan RoadNavan, ON K4B 1H9",,18/2/2020,[],"['Jacques Martin, Owner']",{'Website Addresses': ['https://www.facebook.com/Fresh-Clean-Air-Duct-Cleaning-Services-106802181646458']},{},"['Duct Cleaning', 'Cleaning Services', 'Air Duct Cleaning', 'Dryer Vent Cleaning', 'Air Quality Services', 'Air Sealing', 'Pipe Sealing', 'Heat Sealing']"
Garage Mario Barthold Inc.,https://www.garagemario.mechanicnet.com,,1,,,(514) 279-2629,"1305 rue BellechasseMontréal, QC H2G 1N8",,,[],"['Responsable Général, General Manager']",{},{},['Auto Repair']
Auto Vi Inc.,http://garageautovi.blogspot.com/,Corporation,,,,(514) 737-0342,"5760 rue GarnierMontreal, QC H2G 2Z7",,,[],"['Responsable Général, General Manager']",{},{},['Auto Repair']
Garage Continental Inc.,https://garage-continental-inc.business.site,,1,,,(514) 750-4670,"5731 avenue PapineauMontreal, QC H2G 2W3",,,[],"['Responsable Général, General Manager']",{},{},['Auto Repair']
